CLICKS, MaxCPM5
1474558552,3,21
1474558562,7,69
1474558572,5,65
1474558582,5,48
1474558593,4,54
1474558603,4,51
1474558613,3,26
1474558623,5,52
1474558633,7,113
1474558643,2,82
1474558653,7,102
1474558663,9,118
1474558673,5,121
1474558683,4,36
1474558693,4,30
1474558703,8,114
1474558713,5,56
1474558723,5,59
1474558733,7,68
1474558743,6,63
1474558753,4,48
1474558763,8,105
1474558773,6,49
1474558783,4,65
1474558793,0,0
1474558803,6,45
1474558813,1,18
1474558823,9,164
1474558833,5,101
1474558843,4,33
1474558853,6,78
1474558863,6,215
1474558873,4,32
1474558883,4,48
1474558893,4,24
1474558903,9,546
1474558913,6,115
1474558923,1,38
1474558933,6,39
1474558943,6,38
1474558953,6,94
1474558963,7,61
1474558973,3,60
1474558983,3,24
1474558993,2,17
1474559003,5,38
1474559013,5,81
1474559023,2,34
1474559033,3,18
1474559043,6,78
1474559053,7,57
1474559063,2,25
1474559073,5,131
1474559083,3,24
1474559093,4,31
1474559103,5,48
1474559113,3,33
1474559123,6,54
1474559133,5,50
1474559143,2,20
1474559153,4,34
1474559163,7,72
1474559173,4,36
1474559183,5,65
1474559193,4,34
1474559203,4,32
1474559213,7,65
1474559223,6,76
1474559233,4,47
1474559243,8,83
1474559253,7,95
1474559263,4,32
1474559273,10,138
1474559283,7,120
1474559293,8,84
1474559303,7,219
1474559313,4,30
1474559323,4,70
1474559333,8,167
1474559343,6,75
1474559353,6,151
1474559363,1,52
1474559373,7,72
1474559383,3,31
1474559393,4,33
1474559403,9,204
1474559413,7,85
1474559423,7,102
1474559433,11,156
1474559443,8,70
1474559453,4,153
1474559463,4,28
1474559473,3,33
1474559483,8,78
1474559493,4,37
1474559503,8,140
1474559513,3,35
1474559523,8,134
1474559533,11,115
1474559543,4,33
1474559553,4,57
1474559563,3,47
1474559573,3,19
1474559583,5,51
1474559593,3,29
1474559603,5,36
1474559613,3,59
1474559623,3,24
1474559633,6,48
1474559643,5,46
1474559653,3,45
1474559664,5,58
1474559674,4,71
1474559684,3,27
1474559694,7,75
1474559704,3,71
1474559714,6,43
1474559724,2,34
1474559734,4,25
1474559744,5,51
1474559754,2,24
1474559764,6,96
1474559774,9,104
1474559784,9,173
1474559794,5,83
1474559804,6,80
1474559814,5,60
1474559824,5,50
1474559834,3,36
1474559844,6,55
1474559854,5,53
1474559864,6,131
1474559874,5,66
1474559884,7,184
1474559894,5,84
1474559904,6,73
1474559914,3,57
1474559924,7,78
1474559934,6,56
1474559944,9,172
1474559954,6,206
1474559964,8,85
1474559974,8,87
1474559984,9,78
1474559994,7,145
1474560004,5,49
1474560014,9,99
1474560024,4,64
1474560034,4,31
1474560044,5,122
1474560054,5,103
1474560064,3,66
1474560074,5,51
1474560084,5,57
1474560094,5,41
1474560104,6,70
1474560114,7,126
1474560124,13,336
1474560134,2,186
1474560144,4,30
1474560154,4,30
1474560164,11,187
1474560174,5,66
1474560184,6,254
1474560194,7,66
1474560204,9,112
1474560214,4,59
1474560224,3,27
1474560234,1,25
1474560244,4,23
1474560254,6,47
1474560264,9,80
1474560274,5,103
1474560284,5,52
1474560294,3,28
1474560304,7,77
1474560314,7,405
1474560324,4,67
1474560334,7,98
1474560344,6,98
1474560354,5,53
1474560364,4,34
1474560374,3,22
1474560384,4,37
1474560394,3,44
1474560404,5,49
1474560414,7,155
1474560424,2,41
1474560434,3,22
1474560444,6,135
1474560454,7,79
1474560464,1,41
1474560474,3,15
1474560484,3,38
1474560494,7,86
1474560504,8,65
1474560514,6,81
1474560524,3,40
1474560534,6,134
1474560544,4,46
1474560554,8,86
1474560564,9,74
1474560574,6,107
1474560584,5,41
1474560594,1,37
1474560604,4,15
1474560614,4,85
1474560624,6,48
1474560634,7,79
1474560644,2,39
1474560654,7,58
1474560664,4,32
1474560674,5,43
1474560684,5,48
1474560695,2,28
1474560705,6,77
1474560715,10,324
1474560725,2,21
1474560735,7,74
1474560745,5,40
1474560755,2,41
1474560765,7,46
1474560775,5,170
1474560785,7,61
1474560795,6,73
1474560805,8,95
1474560815,5,64
1474560825,7,73
1474560835,7,170
1474560845,3,51
1474560855,9,73
1474560865,3,51
1474560875,4,32
1474560885,1,29
1474560895,1,10
1474560905,7,123
1474560915,5,99
1474560925,2,32
1474560935,4,21
1474560945,7,77
1474560955,6,75
1474560965,9,151
1474560975,8,100
1474560985,5,91
1474560995,12,174
1474561005,10,86
1474561015,5,59
1474561025,6,82
1474561035,6,62
1474561045,4,72
1474561055,5,48
1474561065,7,64
1474561075,0,0
1474561085,3,15
1474561095,6,67
1474561105,8,164
1474561115,7,91
1474561125,5,76
1474561135,3,21
1474561145,5,68
1474561155,6,76
1474561165,6,59
1474561175,4,41
1474561185,9,88
1474561195,6,108
1474561205,9,168
1474561215,7,119
1474561225,4,143
1474561235,4,31
1474561245,6,52
1474561255,8,73
1474561265,4,34
1474561275,4,49
1474561285,8,66
1474561295,5,59
1474561305,6,105
1474561315,9,128
1474561325,7,47
1474561335,8,88
1474561345,5,68
1474561355,7,48
1474561365,4,71
1474561375,3,31
1474561385,5,40
1474561395,6,51
1474561405,6,74
1474561415,5,43
1474561425,4,47
1474561435,8,132
1474561445,4,56
1474561455,4,42
1474561465,3,23
1474561475,2,22
1474561485,4,26
1474561495,3,48
1474561505,1,28
1474561515,7,39
1474561525,4,36
1474561535,4,72
1474561545,5,36
1474561555,3,30
1474561565,6,51
1474561575,6,83
1474561585,5,63
1474561595,1,41
1474561605,5,39
1474561615,8,151
1474561625,6,203
1474561635,10,257
1474561645,8,104
1474561655,8,355
1474561665,6,62
1474561675,9,147
1474561685,5,73
1474561695,6,47
1474561705,4,54
1474561715,5,53
1474561725,10,129
1474561735,5,62
1474561746,7,169
1474561756,2,22
1474561766,5,39
1474561776,5,93
1474561786,2,33
1474561796,5,42
1474561806,8,75
1474561816,5,81
1474561826,1,21
1474561836,8,72
1474561846,6,78
1474561856,4,28
1474561866,9,98
1474561876,2,35
1474561886,7,68
1474561896,4,43
1474561906,9,177
1474561916,1,28
1474561926,5,56
1474561936,8,79
1474561946,5,46
1474561956,4,74
1474561966,7,110
1474561976,5,74
1474561986,2,38
1474561996,5,48
1474562006,6,101
1474562016,8,62
1474562026,6,82
1474562036,3,43
1474562046,9,172
1474562056,5,76
1474562066,2,20
1474562076,6,42
1474562086,6,67
1474562096,7,58
1474562106,5,88
1474562116,5,43
1474562126,6,53
1474562136,10,246
1474562146,3,151
1474562156,4,26
1474562166,6,88
1474562176,6,83
1474562186,7,105
1474562196,5,35
1474562206,5,69
1474562216,3,43
1474562226,3,51
1474562236,7,54
1474562246,5,80
1474562256,6,60
1474562266,5,41
1474562276,6,132
1474562286,6,65
1474562296,5,62
1474562306,5,83
1474562316,9,125
1474562326,5,53
1474562336,7,72
1474562346,7,103
1474562356,6,86
1474562366,3,58
1474562376,4,20
1474562386,4,63
1474562396,5,60
1474562406,5,80
1474562416,8,78
1474562426,8,202
1474562436,3,25
1474562446,1,18
1474562456,5,41
1474562466,7,67
1474562476,6,52
1474562486,3,42
1474562496,3,22
1474562506,4,31
1474562516,6,69
1474562526,3,60
1474562536,6,382
1474562546,6,89
1474562556,11,227
1474562566,4,60
1474562576,7,95
1474562586,6,74
1474562596,6,93
1474562606,7,106
1474562616,2,21
1474562626,9,121
1474562636,5,89
1474562646,10,116
1474562656,6,98
1474562666,6,100
1474562676,6,85
1474562686,6,166
1474562696,4,52
1474562706,5,44
1474562716,1,25
1474562726,2,18
1474562736,7,68
1474562746,3,62
1474562756,5,49
1474562766,7,87
1474562777,4,47
1474562787,13,452
1474562797,3,82
1474562807,4,29
1474562817,5,37
1474562827,5,60
1474562837,5,213
1474562847,5,32
1474562857,7,79
1474562867,5,46
1474562877,4,79
1474562887,0,0
1474562897,8,92
1474562907,5,56
1474562917,2,23
1474562927,5,47
1474562937,4,34
1474562947,9,129
1474562957,4,81
1474562967,7,66
1474562977,6,65
1474562987,3,41
1474562997,4,32
1474563007,9,278
1474563017,8,158
1474563027,9,389
1474563037,7,55
1474563047,8,91
1474563057,7,250
1474563067,3,45
1474563077,5,102
1474563087,7,81
1474563097,4,53
1474563107,1,27
1474563117,4,17
1474563127,7,96
1474563137,6,59
1474563147,3,45
1474563157,5,48
1474563167,4,42
1474563177,7,100
1474563187,7,90
1474563197,8,76
1474563207,5,51
1474563217,12,135
1474563227,2,77
1474563237,5,34
1474563247,2,20
1474563257,2,14
1474563267,6,56
1474563277,7,67
1474563287,5,40
1474563297,4,54
1474563307,3,26
1474563317,6,78
1474563327,4,69
1474563337,2,21
1474563347,6,59
1474563357,5,69
1474563367,5,69
1474563377,5,95
1474563387,4,38
1474563397,8,57
1474563407,4,96
1474563417,11,118
1474563427,4,64
1474563437,8,59
1474563447,5,78
1474563457,5,45
1474563467,5,159
1474563477,3,33
1474563487,3,19
1474563497,3,41
1474563507,6,88
1474563517,5,50
1474563527,5,271
1474563537,3,30
1474563547,6,51
1474563557,2,34
1474563567,2,16
1474563577,4,39
1474563587,6,45
1474563597,9,458
1474563607,4,46
1474563617,4,52
1474563627,15,236
1474563637,8,122
1474563647,9,97
1474563657,6,77
1474563667,5,57
1474563677,11,212
1474563687,6,64
1474563697,7,85
1474563707,7,59
1474563717,2,45
1474563727,3,23
1474563737,7,103
1474563747,3,27
1474563757,5,82
1474563767,11,97
1474563777,8,117
1474563787,3,40
1474563797,7,103
1474563807,5,74
1474563818,8,121
1474563828,5,141
1474563838,5,33
1474563848,6,60
1474563858,10,122
1474563868,4,71
1474563878,6,74
1474563888,6,78
1474563898,5,36
1474563908,4,36
1474563918,3,26
1474563928,3,31
1474563938,5,45
1474563948,3,36
1474563958,4,44
1474563968,9,82
1474563978,3,121
1474563988,6,46
1474563998,4,97
1474564008,5,49
1474564018,7,76
1474564028,7,108
1474564038,2,45
1474564048,5,39
1474564058,4,66
1474564068,11,149
1474564078,3,31
1474564088,7,106
1474564098,7,65
1474564108,4,60
1474564118,7,55
1474564128,2,58
1474564138,6,41
1474564148,2,24
1474564158,2,25
1474564168,0,0
1474564178,3,11
1474564188,5,41
1474564198,5,42
1474564208,5,123
1474564218,5,53
1474564228,4,51
1474564238,5,96
1474564248,4,56
1474564258,3,34
1474564268,2,23
1474564278,5,56
1474564288,8,73
1474564298,2,30
1474564308,7,87
1474564318,5,48
1474564328,4,34
1474564338,2,19
1474564348,4,75
1474564358,5,70
1474564368,6,52
1474564378,7,79
1474564388,6,75
1474564398,6,73
1474564408,4,71
1474564418,3,30
1474564428,5,67
1474564438,5,70
1474564448,5,71
1474564458,6,79
1474564468,4,76
1474564478,1,25
1474564488,8,63
1474564498,4,68
1474564508,5,70
1474564518,4,26
1474564528,8,116
1474564538,3,35
1474564548,6,47
1474564558,7,66
1474564568,4,50
1474564578,5,53
1474564588,2,88
1474564598,5,41
1474564608,7,219
1474564618,9,393
1474564628,5,66
1474564638,3,25
1474564648,7,99
1474564658,4,52
1474564668,3,29
1474564678,3,23
1474564688,8,128
1474564698,3,62
1474564708,7,69
1474564718,5,53
1474564728,4,34
1474564738,7,119
1474564748,4,31
1474564758,6,54
1474564768,4,67
1474564778,9,95
1474564788,7,103
1474564798,1,67
1474564808,2,18
1474564818,6,56
1474564828,4,45
1474564838,4,26
1474564848,4,45
1474564858,9,133
1474564868,5,82
1474564879,2,27
1474564889,6,45
1474564899,3,61
1474564909,3,34
1474564919,2,16
1474564929,2,13
1474564939,5,45
1474564949,8,111
1474564959,4,65
1474564969,3,26
1474564979,6,48
1474564989,5,41
1474564999,2,44
1474565009,2,23
1474565019,7,75
1474565029,4,37
1474565039,4,72
1474565049,5,45
1474565059,5,87
1474565069,2,29
1474565079,4,31
1474565089,12,199
1474565099,2,125
1474565109,5,34
1474565119,8,79
1474565129,6,48
1474565139,8,144
1474565149,4,41
1474565159,2,22
1474565169,5,60
1474565179,4,34
1474565189,5,44
1474565199,3,26
1474565209,4,50
1474565219,3,19
1474565229,8,175
1474565239,8,100
1474565249,4,32
1474565259,2,32
1474565269,4,30
1474565279,7,55
1474565289,6,83
1474565299,9,172
1474565309,7,162
1474565319,8,125
1474565329,3,60
1474565339,3,21
1474565349,8,58
1474565359,4,58
1474565369,9,105
1474565379,3,47
1474565389,3,36
1474565399,6,57
1474565409,9,105
1474565419,10,152
1474565429,7,78
1474565439,5,84
1474565449,6,103
1474565459,4,70
1474565469,5,77
1474565479,9,130
1474565489,7,109
1474565499,6,66
1474565509,5,56
1474565519,7,98
1474565529,4,42
1474565539,6,50
1474565549,3,52
1474565559,10,115
1474565569,9,136
1474565579,7,82
1474565589,4,27
1474565599,6,80
1474565609,5,53
1474565619,3,39
1474565629,5,55
1474565639,7,103
1474565649,4,47
1474565659,2,22
1474565669,11,202
1474565679,8,125
1474565689,4,127
1474565699,2,23
1474565709,9,238
1474565719,7,52
1474565729,2,36
1474565739,6,67
1474565749,4,76
1474565759,4,29
1474565769,9,129
1474565779,7,75
1474565789,4,87
1474565799,8,147
1474565809,6,68
1474565819,7,171
1474565829,2,26
1474565839,7,45
1474565849,3,33
1474565859,4,55
1474565869,6,42
1474565879,2,27
1474565889,7,164
1474565899,6,124
1474565909,3,38
1474565919,2,17
1474565930,5,53
1474565940,5,62
1474565950,6,71
1474565960,3,79
1474565970,2,25
1474565980,4,24
1474565990,9,181
1474566000,4,43
1474566010,5,47
1474566020,4,27
1474566030,5,57
1474566040,3,36
1474566050,7,93
1474566060,2,36
1474566070,6,37
1474566080,8,249
1474566090,6,121
1474566100,4,51
1474566110,4,31
1474566120,4,34
1474566130,3,24
1474566140,7,50
1474566150,7,107
1474566160,4,35
1474566170,1,33
1474566180,4,16
1474566190,2,41
1474566200,4,21
1474566210,5,57
1474566220,8,172
1474566230,6,76
1474566240,0,0
1474566250,11,213
1474566260,3,69
1474566270,9,83
1474566280,7,114
1474566290,2,41
1474566300,8,92
1474566310,3,81
1474566320,5,49
1474566330,7,83
1474566340,4,72
1474566350,8,91
1474566360,5,56
1474566370,5,59
1474566380,5,47
1474566390,4,47
1474566400,3,28
1474566410,2,17
1474566420,9,84
1474566430,4,68
1474566440,4,31
1474566450,4,68
1474566460,4,37
1474566470,6,75
1474566480,3,58
1474566490,3,25
1474566500,4,30
1474566510,8,142
1474566520,7,62
1474566530,6,59
1474566540,8,196
1474566550,10,129
1474566560,7,65
1474566570,6,71
1474566580,6,85
1474566590,3,35
1474566600,5,38
1474566610,3,34
1474566620,6,37
1474566630,6,57
1474566640,8,191
1474566650,7,67
1474566660,5,56
1474566670,6,112
1474566680,3,38
1474566690,3,26
1474566700,3,24
1474566710,5,34
1474566720,6,55
1474566730,7,141
1474566740,6,66
1474566750,5,46
1474566760,1,25
1474566770,5,62
1474566780,5,42
1474566790,7,83
1474566800,8,65
1474566810,5,108
1474566820,6,122
1474566830,1,69
1474566840,7,61
1474566850,5,113
1474566860,3,24
1474566870,7,88
1474566880,6,113
1474566890,4,36
1474566900,7,70
1474566910,6,65
1474566920,4,40
1474566930,6,65
1474566940,4,62
1474566950,8,105
1474566960,3,38
1474566970,4,31
1474566980,5,42
1474566991,1,32
1474567001,8,97
1474567011,3,36
1474567021,6,85
1474567031,5,58
1474567041,4,56
1474567051,5,116
1474567061,5,58
1474567071,6,56
1474567081,3,29
1474567091,5,38
1474567101,4,44
1474567111,1,18
1474567121,6,45
1474567131,2,27
1474567141,5,62
1474567151,7,65
1474567161,6,59
1474567171,1,19
1474567181,7,105
1474567191,4,35
1474567201,2,37
1474567211,6,51
1474567221,6,57
1474567231,4,26
1474567241,3,59
1474567251,11,179
1474567261,5,170
1474567271,8,132
1474567281,7,87
1474567291,6,66
1474567301,4,39
1474567311,6,63
1474567321,1,22
1474567331,3,19
1474567341,2,16
1474567351,7,85
1474567361,6,50
1474567371,4,76
1474567381,1,20
1474567391,5,58
1474567401,4,78
1474567411,7,84
1474567421,5,48
1474567431,1,40
1474567441,7,70
1474567451,5,85
1474567461,6,144
1474567471,2,47
1474567481,8,132
1474567491,6,168
1474567501,4,74
1474567511,7,85
1474567521,5,50
1474567531,6,49
1474567541,3,31
1474567551,7,54
1474567561,6,60
1474567571,6,63
1474567581,4,51
1474567591,11,491
1474567601,8,363
1474567611,2,27
1474567621,10,166
1474567631,6,101
1474567641,5,49
1474567651,4,67
1474567661,7,94
1474567671,10,195
1474567681,9,96
1474567691,5,54
1474567701,7,281
1474567711,7,63
1474567721,10,198
1474567731,9,141
1474567741,7,73
1474567751,8,134
1474567761,1,22
1474567771,9,163
1474567781,4,47
1474567791,4,46
1474567801,5,56
1474567811,9,190
1474567821,4,52
1474567831,3,36
1474567841,3,20
1474567851,1,15
1474567861,5,48
1474567871,6,135
1474567881,5,39
1474567891,4,78
1474567901,7,73
1474567911,4,45
1474567921,5,39
1474567931,5,51
1474567941,4,44
1474567951,4,29
1474567961,9,66
1474567971,7,92
1474567981,12,180
1474567992,8,142
1474568002,2,36
1474568012,3,22
1474568022,6,122
1474568032,3,25
1474568042,8,73
1474568052,5,56
1474568062,1,19
1474568072,10,167
1474568082,7,131
1474568092,2,23
1474568102,2,21
1474568112,8,115
1474568122,2,48
1474568132,7,100
1474568142,3,35
1474568152,8,101
1474568162,10,121
1474568172,6,86
1474568182,5,51
1474568192,8,76
1474568202,3,56
1474568212,7,34
1474568222,1,22
1474568232,7,54
1474568242,1,41
1474568252,2,18
1474568262,5,67
1474568272,5,45
1474568282,4,59
1474568292,4,35
1474568302,3,29
1474568312,5,42
1474568322,4,30
1474568332,3,50
1474568342,2,25
1474568352,4,25
1474568362,8,74
1474568372,6,72
1474568382,7,128
1474568392,3,33
1474568402,6,43
1474568412,3,57
1474568422,7,58
1474568432,6,84
1474568442,7,74
1474568452,4,46
1474568462,3,48
1474568472,9,194
1474568482,8,141
1474568492,9,120
1474568502,5,62
1474568512,6,52
1474568522,3,43
1474568532,2,17
1474568542,5,51
1474568552,5,44
1474568562,5,45
1474568572,7,78
1474568582,8,131
1474568592,6,62
1474568602,4,61
1474568612,8,77
1474568622,2,30
1474568632,6,46
1474568642,4,42
1474568652,5,55
1474568662,10,96
1474568672,5,48
1474568682,7,110
1474568692,9,109
1474568702,4,55
1474568712,4,40
1474568722,4,33
1474568732,4,30
1474568742,5,38
1474568752,6,74
1474568762,2,31
1474568772,3,21
1474568782,7,85
1474568792,4,46
1474568802,6,50
1474568812,8,99
1474568822,2,35
1474568832,5,61
1474568842,4,32
1474568852,3,32
1474568862,3,26
1474568872,3,28
1474568882,9,86
1474568892,7,90
1474568902,9,154
1474568912,8,132
1474568922,2,30
1474568932,9,106
1474568942,9,152
1474568952,4,48
1474568962,4,37
1474568972,7,72
1474568982,4,45
1474568992,6,77
1474569002,2,21
1474569012,3,31
1474569022,5,64
1474569032,10,86
1474569042,5,111
1474569053,6,97
1474569063,3,94
1474569073,2,18
1474569083,8,153
1474569093,4,53
1474569103,5,75
1474569113,5,39
1474569123,5,108
1474569133,6,48
1474569143,3,37
1474569153,6,69
1474569163,6,49
1474569173,4,50
1474569183,5,44
1474569193,6,72
1474569203,8,102
1474569213,6,48
1474569223,4,56
1474569233,10,164
1474569243,5,43
1474569253,7,59
1474569263,3,51
1474569273,6,55
1474569283,6,83
1474569293,9,93
1474569303,4,95
1474569313,4,27
1474569323,2,31
1474569333,2,17
1474569343,6,89
1474569353,6,73
1474569363,6,52
1474569373,9,627
1474569383,6,74
1474569393,7,92
1474569403,6,62
1474569413,3,54
1474569423,4,37
1474569433,3,29
1474569443,12,177
1474569453,3,27
1474569463,6,65
1474569473,5,58
1474569483,4,36
1474569493,5,88
1474569503,5,47
1474569513,8,180
1474569523,5,75
1474569533,9,94
1474569543,4,47
1474569553,2,33
1474569563,5,47
1474569573,4,28
1474569583,5,46
1474569593,7,93
1474569603,2,60
1474569613,10,172
1474569623,4,42
1474569633,8,125
1474569643,5,42
1474569653,3,27
1474569663,6,83
1474569673,6,66
1474569683,3,38
1474569693,6,45
1474569703,8,99
1474569713,5,41
1474569723,4,32
1474569733,4,34
1474569743,2,26
1474569753,4,31
1474569763,7,73
1474569773,4,44
1474569783,4,39
1474569793,1,31
1474569803,4,23
1474569813,2,28
1474569823,3,20
1474569833,3,34
1474569843,5,47
1474569853,3,38
1474569863,5,59
1474569873,4,32
1474569883,5,46
1474569893,4,57
1474569903,5,38
1474569913,4,32
1474569923,4,34
1474569933,8,74
1474569943,6,138
1474569953,6,66
1474569963,6,125
1474569973,2,70
1474569983,4,26
1474569993,6,48
1474570003,3,30
1474570013,4,30
1474570023,6,99
1474570033,4,33
1474570043,1,16
1474570053,6,41
1474570063,5,45
1474570073,5,61
1474570083,10,152
1474570093,3,78
1474570103,3,27
1474570114,6,52
1474570124,1,24
1474570134,2,17
1474570144,6,51
1474570154,6,102
1474570164,6,71
1474570174,5,64
1474570184,2,20
1474570194,4,38
1474570204,6,100
1474570214,4,43
1474570224,5,54
1474570234,5,40
1474570244,4,32
1474570254,1,24
1474570264,4,22
1474570274,2,38
1474570284,3,21
1474570294,6,78
1474570304,7,122
1474570314,8,111
1474570324,9,172
1474570334,4,39
1474570344,3,27
1474570354,4,30
1474570364,1,26
1474570374,10,122
1474570384,9,104
1474570394,5,60
1474570404,10,143
1474570414,1,22
1474570424,9,120
1474570434,2,47
1474570444,5,95
1474570454,4,33
1474570464,9,94
1474570474,1,21
1474570484,5,47
1474570494,5,55
1474570504,5,48
1474570514,2,36
1474570524,8,189
1474570534,6,85
1474570544,3,58
1474570554,4,28
1474570564,5,41
1474570574,1,21
1474570584,1,13
1474570594,4,25
1474570604,4,32
1474570614,5,41
1474570624,7,164
1474570634,5,47
1474570644,1,24
1474570654,6,42
1474570664,5,42
1474570674,5,52
1474570684,5,40
1474570694,6,58
1474570704,4,59
1474570714,1,25
1474570724,6,49
1474570734,2,78
1474570744,4,46
1474570754,11,630
1474570764,11,134
1474570774,5,67
1474570784,10,153
1474570794,5,63
1474570804,4,28
1474570814,4,121
1474570824,6,63
1474570834,3,27
1474570844,5,34
1474570854,1,36
1474570864,8,114
1474570874,4,37
1474570884,3,39
1474570894,0,0
1474570904,4,13
1474570914,9,72
1474570924,2,59
1474570934,1,15
1474570944,4,26
1474570954,12,185
1474570964,5,149
1474570974,5,77
1474570984,8,132
1474570994,5,54
1474571004,8,79
1474571014,4,42
1474571024,2,43
1474571034,2,15
1474571044,8,77
1474571054,3,41
1474571064,8,199
1474571074,5,67
1474571084,3,23
1474571094,4,38
1474571104,2,21
1474571114,5,86
1474571124,5,42
1474571134,4,37
1474571144,6,61
1474571154,4,49
1474571164,2,38
1474571175,5,41
1474571185,2,55
1474571195,4,23
1474571205,7,80
1474571215,4,40
1474571225,3,42
1474571235,5,32
1474571245,8,84
1474571255,5,52
1474571265,3,37
1474571275,8,100
1474571285,6,52
1474571295,2,63
1474571305,8,169
1474571315,6,58
1474571325,4,50
1474571335,6,67
1474571345,10,230
1474571355,4,56
1474571365,5,90
1474571375,5,83
1474571385,2,39
1474571395,7,73
1474571405,2,28
1474571415,8,90
1474571425,8,124
1474571435,4,35
1474571445,12,220
1474571455,9,146
1474571465,4,54
1474571475,8,61
1474571485,3,52
1474571495,3,24
1474571505,2,28
1474571515,6,47
1474571525,4,46
1474571535,4,41
1474571545,4,31
1474571555,4,35
1474571565,3,36
1474571575,4,37
1474571585,3,31
1474571595,4,66
1474571605,0,0
1474571615,6,53
1474571625,6,103
1474571635,1,27
1474571645,2,17
1474571655,8,76
1474571665,7,106
1474571675,3,71
1474571685,7,72
1474571695,5,51
1474571705,2,34
1474571715,8,70
1474571725,2,42
1474571735,3,39
1474571745,9,182
1474571755,6,54
1474571765,1,33
1474571775,4,18
1474571785,4,84
1474571795,2,27
1474571805,3,18
1474571815,7,82
1474571825,3,26
1474571835,7,78
1474571845,4,65
1474571855,8,114
1474571865,5,66
1474571875,2,51
1474571885,2,17
1474571895,7,89
1474571905,5,46
1474571915,6,74
1474571925,2,28
1474571935,5,137
1474571945,3,53
1474571955,5,39
1474571965,6,61
1474571975,5,50
1474571985,2,22
1474571995,3,31
1474572005,5,47
1474572015,5,34
1474572025,4,51
1474572035,8,92
1474572045,5,57
1474572055,8,136
1474572065,4,36
1474572075,5,60
1474572085,5,38
1474572095,5,70
1474572105,8,103
1474572115,4,49
1474572125,4,32
1474572135,5,63
1474572145,3,30
1474572155,10,128
1474572165,2,101
1474572175,3,22
1474572185,5,60
1474572195,4,34
1474572205,7,73
1474572215,5,61
1474572226,8,74
1474572236,1,46
1474572246,7,151
1474572256,6,72
1474572266,7,74
1474572276,6,73
1474572286,10,159
1474572296,6,56
1474572306,6,70
1474572316,6,121
1474572326,0,0
1474572336,6,35
1474572346,7,115
1474572356,6,106
1474572366,8,116
1474572376,4,41
1474572386,6,63
1474572396,5,46
1474572406,2,32
1474572416,1,20
1474572426,4,18
1474572436,7,93
1474572446,8,129
1474572456,4,31
1474572466,1,25
1474572476,7,54
1474572486,5,73
1474572496,9,153
1474572506,4,62
1474572516,8,434
1474572526,8,181
1474572536,6,87
1474572546,5,59
1474572556,6,45
1474572566,7,71
1474572576,2,36
1474572586,6,40
1474572596,6,160
1474572606,7,79
1474572616,4,45
1474572626,3,22
1474572636,6,88
1474572646,4,33
1474572656,5,37
1474572666,7,92
1474572676,8,135
1474572686,6,67
1474572696,4,56
1474572706,3,30
1474572716,3,20
1474572726,7,52
1474572736,5,54
1474572746,6,60
1474572756,6,76
1474572766,5,62
1474572776,1,19
1474572786,3,26
1474572796,6,54
1474572806,7,75
1474572816,8,257
1474572826,5,46
1474572836,3,31
1474572846,6,72
1474572856,5,92
1474572866,5,58
1474572876,4,36
1474572886,5,42
1474572896,8,69
1474572906,3,48
1474572916,8,92
1474572926,10,166
1474572936,7,98
1474572946,2,19
1474572956,4,55
1474572966,3,28
1474572976,7,58
1474572986,5,41
1474572996,2,41
1474573006,5,38
1474573016,3,45
1474573026,4,21
1474573036,4,38
1474573046,3,43
1474573056,3,21
1474573066,5,53
1474573076,0,0
1474573086,9,170
1474573096,3,33
1474573106,5,45
1474573116,4,35
1474573126,2,43
1474573136,5,53
1474573146,8,143
1474573156,6,127
1474573166,4,32
1474573176,7,96
1474573186,2,49
1474573196,2,16
1474573206,7,129
1474573216,7,88
1474573226,3,40
1474573236,7,48
1474573246,5,67
1474573256,3,52
1474573266,1,15
1474573276,6,110
1474573286,4,80
1474573297,3,33
1474573307,6,189
1474573317,4,32
1474573327,4,31
1474573337,5,39
1474573347,4,32
1474573357,7,156
1474573367,2,64
1474573377,7,50
1474573387,5,45
1474573397,3,24
1474573407,4,69
1474573417,4,29
1474573427,6,85
1474573437,10,173
1474573447,7,66
1474573457,3,33
1474573467,4,37
1474573477,2,29
1474573487,3,22
1474573497,8,149
1474573507,5,103
1474573517,5,45
1474573527,4,40
1474573537,5,39
1474573547,3,67
1474573557,4,21
1474573567,7,70
1474573577,5,79
1474573587,12,293
1474573597,7,101
1474573607,5,50
1474573617,7,139
1474573627,7,100
1474573637,3,60
1474573647,4,37
1474573657,4,30
1474573667,6,56
1474573677,6,86
1474573687,3,37
1474573697,5,32
1474573707,5,52
1474573717,4,86
1474573727,8,66
1474573737,3,29
1474573747,5,64
1474573757,5,52
1474573767,6,53
1474573777,6,100
1474573787,8,100
1474573797,6,92
1474573807,4,29
1474573817,3,44
1474573827,4,37
1474573837,7,69
1474573847,5,122
1474573857,4,36
1474573867,6,67
1474573877,7,123
1474573887,4,42
1474573897,7,92
1474573907,2,27
1474573917,3,22
1474573927,5,45
1474573937,5,64
1474573947,4,84
1474573957,3,33
1474573967,5,114
1474573977,5,52
1474573987,6,57
1474573997,3,46
1474574007,5,56
1474574017,10,118
1474574027,4,80
1474574037,6,58
1474574047,6,85
1474574057,5,67
1474574067,1,17
1474574077,3,27
1474574087,6,50
1474574097,4,46
