CLICKS, MaxCPM5
1474480693,6,87
1474480703,6,48
1474480713,4,31
1474480723,4,45
1474480733,4,27
1474480743,4,54
1474480753,6,60
1474480763,7,139
1474480773,5,65
1474480783,1,20
1474480793,4,28
1474480803,8,185
1474480813,4,38
1474480823,6,71
1474480833,2,39
1474480843,9,344
1474480853,4,170
1474480863,6,178
1474480873,4,51
1474480883,6,67
1474480893,3,42
1474480903,7,55
1474480913,7,89
1474480923,0,0
1474480933,5,46
1474480943,4,50
1474480953,6,89
1474480963,6,146
1474480973,8,116
1474480983,4,92
1474480993,2,20
1474481003,6,80
1474481013,9,345
1474481023,6,170
1474481033,6,77
1474481043,5,47
1474481053,3,60
1474481063,3,23
1474481074,6,61
1474481084,5,51
1474481094,2,104
1474481104,8,89
1474481114,5,100
1474481124,7,91
1474481134,4,59
1474481144,4,36
1474481154,4,36
1474481164,7,77
1474481174,5,73
1474481184,4,47
1474481194,4,38
1474481204,7,80
1474481214,6,89
1474481224,4,46
1474481234,1,28
1474481244,6,49
1474481254,3,36
1474481264,7,73
1474481274,4,39
1474481284,5,53
1474481294,4,32
1474481304,2,26
1474481314,6,46
1474481324,4,78
1474481334,5,44
1474481344,6,94
1474481354,6,55
1474481364,2,49
1474481374,6,52
1474481384,8,90
1474481394,9,105
1474481404,7,132
1474481414,8,132
1474481424,5,98
1474481434,5,68
1474481444,9,122
1474481454,6,72
1474481464,6,88
1474481474,10,138
1474481484,6,72
1474481494,5,94
1474481504,5,43
1474481514,9,147
1474481524,6,50
1474481534,7,88
1474481544,9,139
1474481554,6,74
1474481564,7,143
1474481574,8,79
1474481584,1,46
1474481594,8,99
1474481604,2,53
1474481614,6,64
1474481624,6,40
1474481634,6,107
1474481644,4,41
1474481654,6,84
1474481664,5,56
1474481674,10,216
1474481684,5,93
1474481694,2,31
1474481704,10,112
1474481714,7,73
1474481724,6,110
1474481734,7,40
1474481744,4,96
1474481754,5,105
1474481764,2,40
1474481774,8,111
1474481784,7,97
1474481794,3,33
1474481804,7,58
1474481814,2,29
1474481824,4,27
1474481834,5,44
1474481844,4,54
1474481854,4,35
1474481864,4,51
1474481874,5,38
1474481884,3,37
1474481894,5,60
1474481904,1,16
1474481914,5,57
1474481924,5,48
1474481934,5,44
1474481944,4,36
1474481954,5,54
1474481964,6,46
1474481974,6,51
1474481984,2,28
1474481994,5,31
1474482004,6,65
1474482014,3,40
1474482024,4,34
1474482034,4,37
1474482044,5,56
1474482054,7,57
1474482064,7,108
1474482074,7,81
1474482084,8,111
1474482094,6,55
1474482105,2,32
1474482115,8,72
1474482125,6,61
1474482135,6,69
1474482145,3,32
1474482155,5,98
1474482165,2,36
1474482175,4,24
1474482185,3,27
1474482195,12,262
1474482205,3,142
1474482215,6,68
1474482225,10,173
1474482235,5,158
1474482245,5,48
1474482255,4,76
1474482265,3,24
1474482275,7,64
1474482285,3,64
1474482295,3,26
1474482305,4,30
1474482315,0,0
1474482325,5,45
1474482335,7,72
1474482345,7,146
1474482355,4,46
1474482365,0,0
1474482375,8,152
1474482385,6,57
1474482395,8,198
1474482405,5,42
1474482415,4,53
1474482425,3,41
1474482435,5,44
1474482445,4,38
1474482455,4,37
1474482465,6,86
1474482475,3,66
1474482485,5,44
1474482495,7,62
1474482505,9,144
1474482515,4,63
1474482525,5,35
1474482535,3,29
1474482545,3,34
1474482555,4,29
1474482565,3,44
1474482575,6,105
1474482585,9,120
1474482595,11,294
1474482605,7,71
1474482615,6,52
1474482625,9,189
1474482635,2,32
1474482645,5,41
1474482655,3,28
1474482665,8,121
1474482675,4,60
1474482685,6,41
1474482695,6,81
1474482705,4,48
1474482715,4,30
1474482725,9,81
1474482735,3,98
1474482745,12,175
1474482755,5,61
1474482765,4,34
1474482775,2,32
1474482785,8,63
1474482795,7,196
1474482805,7,62
1474482815,5,48
1474482825,5,44
1474482835,9,2054
1474482845,10,232
1474482855,5,51
1474482865,4,32
1474482875,10,479
1474482885,9,79
1474482895,6,101
1474482905,6,154
1474482915,7,69
1474482925,4,61
1474482935,3,34
1474482945,8,92
1474482955,3,37
1474482965,5,33
1474482975,7,77
1474482985,5,48
1474482995,5,43
1474483005,4,40
1474483015,6,111
1474483025,8,146
1474483035,1,39
1474483045,3,17
1474483055,5,43
1474483065,5,60
1474483075,4,39
1474483085,5,51
1474483095,6,76
1474483105,4,31
1474483115,9,142
1474483125,4,110
1474483136,10,113
1474483146,5,95
1474483156,2,50
1474483166,7,71
1474483176,2,26
1474483186,9,82
1474483196,7,178
1474483206,3,40
1474483216,3,26
1474483226,4,31
1474483236,1,23
1474483246,4,20
1474483256,2,19
1474483266,6,128
1474483276,3,31
1474483286,5,35
1474483296,3,27
1474483306,4,33
1474483316,4,43
1474483326,8,101
1474483336,3,30
1474483346,4,38
1474483356,7,61
1474483366,2,76
1474483376,6,58
1474483386,5,48
1474483396,3,55
1474483406,8,67
1474483416,5,51
1474483426,4,42
1474483436,6,52
1474483446,8,90
1474483456,5,72
1474483466,4,67
1474483476,7,54
1474483486,3,57
1474483496,6,95
1474483506,4,40
1474483516,5,44
1474483526,2,29
1474483536,4,21
1474483546,6,83
1474483556,5,41
1474483566,5,56
1474483576,7,95
1474483586,4,87
1474483596,6,51
1474483606,6,59
1474483616,5,54
1474483626,9,156
1474483636,6,72
1474483646,6,102
1474483656,9,107
1474483666,7,71
1474483676,12,127
1474483686,2,112
1474483696,3,27
1474483706,4,26
1474483716,6,73
1474483726,2,38
1474483736,8,93
1474483746,7,142
1474483756,3,70
1474483766,3,25
1474483776,2,17
1474483786,3,25
1474483796,3,27
1474483806,4,46
1474483816,1,31
1474483826,4,18
1474483836,4,30
1474483846,4,31
1474483856,4,44
1474483866,13,184
1474483876,9,207
1474483886,8,149
1474483896,2,46
1474483906,2,17
1474483916,5,55
1474483926,3,36
1474483936,4,72
1474483946,3,23
1474483956,8,98
1474483966,4,57
1474483976,3,37
1474483986,2,25
1474483996,2,13
1474484006,3,22
1474484016,6,77
1474484026,8,155
1474484036,4,55
1474484046,7,93
1474484056,3,38
1474484066,9,93
1474484076,3,34
1474484086,5,86
1474484096,2,27
1474484106,4,37
1474484116,3,29
1474484126,4,21
1474484136,6,102
1474484146,5,38
1474484156,5,79
1474484166,8,197
1474484176,7,64
1474484187,7,69
1474484197,4,94
1474484207,4,25
1474484217,3,44
1474484227,9,79
1474484237,3,61
1474484247,5,50
1474484257,6,88
1474484267,7,326
1474484277,8,166
1474484287,4,96
1474484297,7,104
1474484307,2,49
1474484317,5,51
1474484327,3,24
1474484337,7,74
1474484347,5,52
1474484357,7,85
1474484367,8,87
1474484377,3,57
1474484387,4,36
1474484397,6,50
1474484407,5,51
1474484417,5,34
1474484427,6,55
1474484437,2,38
1474484447,6,55
1474484457,3,41
1474484467,3,20
1474484477,7,67
1474484487,9,125
1474484497,4,83
1474484507,4,28
1474484517,6,49
1474484527,3,36
1474484537,8,160
1474484547,5,96
1474484557,6,62
1474484567,3,44
1474484577,6,55
1474484587,4,33
1474484597,4,47
1474484607,4,24
1474484617,7,146
1474484627,9,79
1474484637,3,34
1474484647,5,41
1474484657,7,74
1474484667,7,95
1474484677,8,178
1474484687,5,72
1474484697,7,99
1474484707,4,40
1474484717,3,29
1474484727,8,98
1474484737,7,303
1474484747,4,124
1474484757,3,27
1474484767,4,29
1474484777,8,84
1474484787,8,96
1474484797,3,123
1474484807,4,22
1474484817,9,132
1474484827,3,66
1474484837,4,32
1474484847,5,54
1474484857,2,34
1474484867,2,15
1474484877,3,21
1474484887,4,25
1474484897,7,48
1474484907,6,96
1474484917,2,25
1474484927,7,170
1474484937,5,47
1474484947,4,39
1474484957,5,43
1474484967,3,73
1474484977,6,62
1474484987,6,121
1474484997,3,52
1474485007,6,161
1474485017,5,55
1474485027,7,316
1474485037,3,20
1474485047,2,21
1474485057,4,51
1474485067,5,39
1474485077,4,39
1474485087,9,163
1474485097,2,45
1474485107,7,118
1474485117,6,79
1474485127,4,51
1474485137,4,34
1474485147,5,48
1474485157,4,32
1474485167,3,37
1474485177,6,89
1474485187,7,74
1474485197,8,99
1474485207,3,44
1474485217,3,17
1474485227,8,95
1474485238,4,44
1474485248,8,88
1474485258,4,36
1474485268,7,76
1474485278,1,19
1474485288,5,42
1474485298,3,31
1474485308,4,50
1474485318,3,32
1474485328,6,41
1474485338,2,82
1474485348,6,106
1474485358,5,82
1474485368,6,60
1474485378,3,54
1474485388,5,45
1474485398,3,59
1474485408,4,45
1474485418,5,43
1474485428,8,105
1474485438,6,72
1474485448,2,46
1474485458,9,84
1474485468,6,143
1474485478,3,36
1474485488,6,53
1474485498,7,159
1474485508,4,57
1474485518,7,90
1474485528,6,71
1474485538,5,69
1474485548,5,53
1474485558,7,53
1474485568,3,69
1474485578,5,37
1474485588,7,105
1474485598,5,61
1474485608,6,109
1474485618,7,197
1474485628,7,70
1474485638,3,42
1474485648,1,13
1474485658,9,162
1474485668,2,107
1474485678,7,78
1474485688,7,58
1474485698,7,159
1474485708,6,56
1474485718,4,74
1474485728,5,45
1474485738,6,52
1474485748,5,110
1474485758,4,78
1474485768,2,19
1474485778,4,51
1474485788,4,20
1474485798,4,34
1474485808,2,36
1474485818,5,139
1474485828,2,29
1474485838,2,14
1474485848,3,30
1474485858,7,76
1474485868,4,42
1474485878,2,31
1474485888,4,24
1474485898,4,33
1474485908,5,80
1474485918,2,63
1474485928,5,55
1474485938,6,79
1474485948,7,68
1474485958,5,69
1474485968,5,42
1474485978,9,141
1474485988,3,46
1474485998,10,289
1474486008,8,98
1474486018,4,59
1474486028,2,40
1474486038,5,78
1474486048,5,57
1474486058,3,35
1474486068,6,55
1474486078,12,107
1474486088,4,52
1474486098,6,93
1474486108,9,128
1474486118,4,35
1474486128,1,27
1474486138,4,21
1474486148,3,24
1474486158,8,129
1474486168,5,65
1474486178,5,68
1474486188,1,17
1474486198,4,31
1474486208,3,27
1474486218,2,25
1474486228,1,13
1474486238,4,22
1474486248,8,64
1474486258,9,142
1474486268,2,29
1474486278,2,15
1474486288,4,28
1474486299,4,48
1474486309,3,33
1474486319,10,176
1474486329,5,91
1474486339,9,103
1474486349,5,107
1474486359,4,34
1474486369,3,55
1474486379,3,26
1474486389,8,215
1474486399,1,35
1474486409,2,18
1474486419,5,39
1474486429,4,41
1474486439,4,41
1474486449,3,21
1474486459,7,91
1474486469,3,25
1474486479,7,58
1474486489,7,190
1474486499,2,19
1474486509,6,65
1474486519,2,21
1474486529,3,46
1474486539,7,85
1474486549,7,52
1474486559,10,308
1474486569,3,31
1474486579,8,100
1474486589,4,35
1474486599,5,62
1474486609,5,135
1474486619,5,40
1474486629,4,29
1474486639,4,30
1474486649,6,88
1474486659,7,87
1474486669,3,46
1474486679,2,20
1474486689,10,128
1474486699,3,35
1474486709,3,39
1474486719,7,165
1474486729,5,54
1474486739,6,62
1474486749,7,90
1474486759,2,61
1474486769,6,85
1474486779,4,46
1474486789,6,54
1474486799,6,50
1474486809,3,45
1474486819,7,65
1474486829,5,41
1474486839,4,63
1474486849,4,31
1474486859,3,50
1474486869,4,23
1474486879,4,41
1474486889,1,22
1474486899,6,65
1474486909,3,39
1474486919,4,24
1474486929,6,109
1474486939,4,35
1474486949,5,65
1474486959,2,41
1474486969,9,186
1474486979,4,71
1474486989,2,21
1474486999,4,27
1474487009,5,53
1474487019,6,63
1474487029,3,40
1474487039,4,28
1474487049,4,30
1474487059,5,40
1474487069,4,58
1474487079,7,83
1474487089,6,62
1474487099,5,78
1474487109,8,125
1474487119,6,73
1474487129,7,61
1474487139,7,67
1474487149,5,82
1474487159,6,137
1474487169,2,104
1474487179,6,51
1474487189,6,62
1474487199,5,49
1474487209,6,65
1474487219,5,59
1474487229,3,29
1474487239,4,43
1474487249,5,47
1474487259,4,26
1474487269,5,54
1474487279,7,72
1474487289,5,51
1474487299,5,84
1474487309,1,22
1474487319,5,34
1474487329,6,61
1474487339,4,57
1474487349,2,30
1474487360,4,26
1474487370,5,34
1474487380,4,50
1474487390,1,20
1474487400,4,25
1474487410,5,46
1474487420,4,78
1474487430,5,68
1474487440,6,85
1474487450,4,27
1474487460,6,115
1474487470,2,34
1474487480,4,46
1474487490,1,18
1474487500,14,423
1474487510,4,53
1474487520,6,79
1474487530,7,62
1474487540,5,48
1474487550,2,35
1474487560,4,34
1474487570,3,30
1474487580,8,72
1474487590,7,82
1474487600,6,88
1474487610,2,39
1474487620,4,26
1474487630,7,100
1474487640,2,33
1474487650,6,66
1474487660,3,33
1474487670,5,46
1474487680,10,177
1474487690,6,88
1474487700,6,62
1474487710,7,74
1474487720,6,113
1474487730,9,153
1474487740,3,37
1474487750,3,33
1474487760,5,43
1474487770,4,41
1474487780,8,62
1474487790,5,54
1474487800,5,60
1474487810,2,44
1474487820,5,33
1474487830,3,39
1474487840,7,52
1474487850,5,68
1474487860,6,54
1474487870,8,113
1474487880,7,103
1474487890,4,69
1474487900,5,50
1474487910,6,58
1474487920,9,177
1474487930,6,111
1474487940,5,70
1474487950,3,45
1474487960,2,22
1474487970,4,32
1474487980,6,69
1474487990,6,54
1474488000,6,94
1474488010,5,118
1474488020,2,70
1474488030,5,34
1474488040,4,42
1474488050,3,32
1474488060,1,17
1474488070,6,44
1474488080,3,85
1474488090,2,19
1474488100,4,38
1474488110,6,122
1474488120,9,128
1474488130,3,20
1474488140,3,54
1474488150,9,123
1474488160,5,46
1474488170,3,34
1474488180,3,25
1474488190,8,80
1474488200,3,43
1474488210,3,28
1474488220,7,145
1474488230,5,71
1474488240,3,52
1474488250,5,37
1474488260,10,86
1474488270,6,92
1474488280,6,56
1474488290,4,57
1474488300,1,20
1474488310,3,14
1474488320,2,33
1474488330,6,79
1474488340,5,62
1474488350,6,48
1474488360,3,49
1474488370,2,19
1474488380,8,55
1474488390,7,137
1474488401,4,114
1474488411,5,34
1474488421,4,40
1474488431,9,120
1474488441,6,56
1474488451,5,66
1474488461,12,175
1474488471,4,63
1474488481,3,28
1474488491,4,37
1474488501,5,35
1474488511,6,54
1474488521,5,59
1474488531,4,42
1474488541,5,38
1474488551,5,71
1474488561,4,35
1474488571,4,35
1474488581,7,59
1474488591,4,31
1474488601,5,60
1474488611,7,51
1474488621,9,90
1474488631,5,96
1474488641,8,70
1474488651,6,60
1474488661,9,263
1474488671,6,51
1474488681,2,75
1474488691,9,260
1474488701,4,86
1474488711,9,103
1474488721,5,90
1474488731,2,27
1474488741,3,19
1474488751,2,23
1474488761,5,36
1474488771,3,30
1474488781,3,35
1474488791,6,60
1474488801,5,57
1474488811,3,82
1474488821,9,193
1474488831,2,22
1474488841,3,31
1474488851,5,59
1474488861,5,59
1474488871,1,34
1474488881,8,73
1474488891,6,63
1474488901,7,84
1474488911,3,80
1474488921,7,67
1474488931,6,56
1474488941,8,113
1474488951,3,58
1474488961,4,25
1474488971,8,122
1474488981,4,37
1474488991,5,39
1474489001,3,34
1474489011,4,43
1474489021,5,62
1474489031,5,50
1474489041,6,58
1474489051,4,37
1474489061,5,43
1474489071,4,36
1474489081,2,22
1474489091,2,21
1474489101,7,65
1474489111,5,56
1474489121,1,27
1474489131,7,129
1474489141,5,44
1474489151,3,33
1474489161,8,151
1474489171,5,75
1474489181,3,60
1474489191,2,26
1474489201,6,78
1474489211,3,36
1474489221,10,92
1474489231,4,40
1474489241,7,142
1474489251,4,61
1474489261,5,35
1474489271,5,54
1474489281,8,133
1474489291,7,182
1474489301,4,125
1474489311,7,69
1474489321,5,52
1474489331,3,30
1474489341,4,29
1474489351,4,58
1474489361,7,339
1474489371,1,33
1474489381,5,35
1474489391,5,67
1474489401,1,23
1474489411,5,37
1474489421,7,71
1474489431,4,57
1474489441,12,307
1474489451,4,113
1474489461,6,56
1474489472,2,23
1474489482,5,50
1474489492,6,66
1474489502,5,59
1474489512,4,37
1474489522,3,32
1474489532,3,20
1474489542,4,40
1474489552,2,31
1474489562,3,19
1474489572,1,14
1474489582,11,325
1474489592,4,78
1474489602,6,48
1474489612,7,182
1474489622,7,108
1474489632,5,53
1474489642,6,56
1474489652,4,35
1474489662,4,32
1474489672,7,70
1474489682,3,32
1474489692,3,26
1474489702,7,82
1474489712,5,48
1474489722,3,42
1474489732,5,52
1474489742,5,36
1474489752,4,53
1474489762,4,40
1474489772,3,21
1474489782,7,142
1474489792,5,81
1474489802,3,30
1474489812,5,48
1474489822,4,44
1474489832,6,112
1474489842,12,183
1474489852,3,69
1474489862,4,44
1474489872,2,30
1474489882,10,104
1474489892,6,84
1474489902,9,110
1474489912,6,50
1474489922,1,27
1474489932,4,43
1474489942,3,22
1474489952,6,51
1474489962,6,52
1474489972,7,129
1474489982,5,66
1474489992,5,56
1474490002,2,55
1474490012,2,20
1474490022,5,31
1474490032,1,17
1474490042,6,62
1474490052,4,43
1474490062,6,126
1474490072,1,18
1474490082,7,66
1474490092,3,39
1474490102,7,54
1474490112,3,33
1474490122,3,41
1474490132,12,240
1474490142,5,53
1474490152,5,59
1474490162,9,87
1474490172,4,56
1474490182,5,54
1474490192,2,40
1474490202,10,124
1474490212,7,126
1474490222,4,89
1474490232,5,71
1474490242,3,21
1474490252,3,41
1474490262,2,27
1474490272,5,146
1474490282,10,260
1474490292,6,66
1474490302,2,34
1474490312,6,127
1474490322,5,76
1474490332,8,71
1474490342,6,83
1474490352,9,145
1474490362,6,107
1474490372,6,47
1474490382,9,103
1474490392,5,60
1474490402,7,177
1474490412,2,44
1474490422,3,15
1474490432,6,54
1474490442,5,57
1474490452,5,45
1474490462,8,70
1474490472,6,65
1474490482,0,0
1474490492,7,44
1474490502,3,74
1474490512,5,66
1474490522,3,30
1474490533,7,54
1474490543,8,175
1474490553,6,75
1474490563,3,33
1474490573,5,41
1474490583,6,106
1474490593,4,28
1474490603,2,28
1474490613,7,96
1474490623,1,35
1474490633,1,17
1474490643,5,34
1474490653,6,50
1474490663,2,24
1474490673,4,31
1474490683,6,120
1474490693,8,234
1474490703,4,66
1474490713,4,29
1474490723,4,44
1474490733,2,20
1474490743,3,24
1474490753,5,47
1474490763,7,112
1474490773,8,100
1474490783,3,40
1474490793,8,74
1474490803,5,60
1474490813,5,59
1474490823,1,43
1474490833,9,233
1474490843,2,58
1474490853,3,27
1474490863,8,61
1474490873,5,68
1474490883,2,29
1474490893,2,16
1474490903,5,51
1474490913,5,50
1474490923,5,59
1474490933,0,0
1474490943,7,145
1474490953,3,110
1474490963,6,42
1474490973,3,69
1474490983,5,44
1474490993,6,73
1474491003,4,60
1474491013,5,51
1474491023,4,46
1474491033,7,78
1474491043,2,24
1474491053,5,57
1474491063,8,66
1474491073,6,50
1474491083,7,203
1474491093,2,118
1474491103,2,18
1474491113,3,24
1474491123,2,22
1474491133,10,179
1474491143,4,63
1474491153,4,38
1474491163,4,46
1474491173,6,43
1474491183,5,60
1474491193,4,30
1474491203,3,44
1474491213,3,25
1474491223,2,17
1474491233,4,39
1474491243,4,30
1474491253,7,59
1474491263,4,44
1474491273,5,45
1474491283,4,38
1474491293,5,47
1474491303,4,50
1474491313,8,168
1474491323,5,57
1474491333,6,58
1474491343,5,91
1474491353,7,58
1474491363,12,163
1474491373,2,28
1474491383,6,101
1474491393,6,54
1474491403,4,57
1474491413,4,63
1474491423,6,43
1474491433,5,44
1474491443,8,164
1474491453,8,161
1474491463,8,65
1474491473,5,237
1474491483,9,122
1474491493,6,120
1474491503,2,30
1474491513,4,21
1474491523,6,119
1474491533,4,28
1474491543,7,152
1474491553,7,69
1474491563,5,142
1474491573,2,42
1474491583,7,52
1474491593,3,56
1474491603,6,34
1474491614,4,33
1474491624,4,64
1474491634,4,32
1474491644,6,152
1474491654,0,0
1474491664,8,79
1474491674,3,53
1474491684,4,34
1474491694,4,42
1474491704,3,35
1474491714,5,43
1474491724,5,51
1474491734,7,142
1474491744,5,61
1474491754,6,48
1474491764,7,67
1474491774,3,46
1474491784,2,27
1474491794,4,31
1474491804,6,66
1474491814,7,124
1474491824,8,95
1474491834,6,92
1474491844,4,101
1474491854,7,56
1474491864,5,48
1474491874,3,26
1474491884,5,46
1474491894,3,29
1474491904,4,31
1474491914,5,60
1474491924,0,0
1474491934,6,99
1474491944,1,22
1474491954,6,60
1474491964,3,38
1474491974,5,42
1474491984,4,55
1474491994,6,35
1474492004,3,35
1474492014,6,61
1474492024,6,61
1474492034,5,92
1474492044,4,45
1474492054,5,43
1474492064,4,32
1474492074,3,42
1474492084,6,56
1474492094,3,31
1474492104,3,34
1474492114,7,38
1474492124,3,37
1474492134,5,51
1474492144,4,45
1474492154,5,82
1474492164,9,85
1474492174,4,34
1474492184,2,33
1474492194,4,21
1474492204,5,94
1474492214,7,150
1474492224,6,72
1474492234,2,33
1474492244,10,150
1474492254,2,49
1474492264,3,26
1474492274,5,36
1474492284,7,101
1474492294,5,64
1474492304,6,54
1474492314,11,166
1474492324,1,33
1474492334,10,195
1474492344,4,46
1474492354,3,37
1474492364,4,39
1474492374,5,79
1474492384,11,180
1474492394,7,88
1474492404,4,65
1474492414,4,28
1474492424,2,27
1474492434,5,41
1474492444,2,105
1474492454,4,40
1474492464,3,28
1474492474,3,26
1474492484,8,83
1474492494,6,80
1474492504,8,102
1474492514,4,38
1474492524,5,41
1474492534,4,46
1474492544,7,57
1474492554,4,108
1474492564,6,102
1474492574,5,40
1474492584,5,65
1474492594,3,35
1474492604,7,99
1474492614,8,190
1474492624,6,69
1474492634,2,35
1474492644,3,24
1474492654,4,24
1474492664,6,66
1474492674,6,41
1474492685,7,327
1474492695,5,55
1474492705,4,40
1474492715,8,75
1474492725,3,36
1474492735,7,84
1474492745,5,49
1474492755,2,30
1474492765,4,36
1474492775,6,60
1474492785,2,18
1474492795,7,94
1474492805,9,85
1474492815,6,74
1474492825,3,35
1474492835,7,120
1474492845,4,30
1474492855,3,29
1474492865,3,27
1474492875,2,18
1474492885,5,90
1474492895,4,30
1474492905,4,40
1474492915,9,139
1474492925,7,56
1474492935,5,55
1474492945,2,36
1474492955,2,20
1474492965,6,44
1474492975,5,48
1474492985,5,49
1474492995,6,51
1474493005,8,151
1474493015,8,85
1474493025,6,81
1474493035,6,64
1474493045,7,178
1474493055,5,49
1474493065,5,61
1474493075,3,73
1474493085,8,89
1474493095,3,38
1474493105,5,39
1474493115,3,61
1474493125,4,23
1474493135,5,85
1474493145,6,51
1474493155,7,99
1474493165,8,105
1474493175,7,75
1474493185,5,71
1474493195,5,58
1474493205,2,39
1474493215,7,97
1474493225,4,37
1474493235,3,41
1474493245,5,33
1474493255,7,149
1474493265,7,121
1474493275,5,66
1474493285,6,119
1474493295,8,138
1474493305,5,54
1474493315,2,34
1474493325,7,73
1474493335,7,128
1474493345,3,30
1474493355,2,21
1474493365,4,47
1474493375,4,25
1474493385,3,33
1474493395,11,139
1474493405,9,159
1474493415,4,37
1474493425,2,28
1474493435,8,61
1474493445,3,68
1474493455,7,89
1474493465,4,36
1474493475,3,39
1474493485,3,26
1474493495,5,35
1474493505,7,69
1474493515,6,79
1474493525,2,48
1474493535,4,20
1474493545,8,350
1474493555,5,80
1474493565,6,47
1474493575,7,88
1474493585,3,86
1474493595,5,40
1474493605,5,51
1474493615,6,76
1474493625,5,75
1474493635,10,140
1474493645,10,99
1474493655,9,131
1474493665,4,135
1474493675,5,53
1474493685,9,226
1474493695,5,44
1474493705,3,29
1474493715,6,45
1474493726,7,73
1474493736,7,81
1474493746,3,31
1474493756,5,51
1474493766,3,33
1474493776,4,27
1474493786,5,34
1474493796,4,34
1474493806,10,151
1474493816,5,112
1474493826,6,54
1474493836,6,146
1474493846,3,24
1474493856,4,40
1474493866,2,27
1474493876,2,21
1474493886,7,74
1474493896,3,46
1474493906,2,21
1474493916,7,101
1474493926,5,58
1474493936,4,30
1474493946,1,18
1474493956,4,24
1474493966,2,31
1474493976,4,28
1474493986,6,59
1474493996,7,63
1474494006,4,56
1474494016,5,45
1474494026,3,40
1474494036,6,57
1474494046,3,40
1474494056,9,118
1474494066,5,64
1474494076,3,23
1474494086,4,66
1474494096,5,36
1474494106,3,31
1474494116,4,26
1474494126,4,52
1474494136,4,26
1474494146,2,56
1474494156,4,24
1474494166,4,26
1474494176,7,97
1474494186,3,52
1474494196,3,27
1474494206,2,17
1474494216,3,28
1474494226,4,27
1474494236,4,34
1474494246,5,46
1474494256,6,69
1474494266,6,62
1474494276,4,71
1474494286,7,112
1474494296,5,46
1474494306,7,85
1474494316,5,43
1474494326,5,48
1474494336,1,38
1474494346,7,70
1474494356,3,35
1474494366,2,21
1474494376,3,20
1474494386,3,28
1474494396,7,93
1474494406,3,36
1474494416,5,63
1474494426,4,26
1474494436,1,23
1474494446,3,24
1474494456,5,104
1474494466,8,68
1474494476,7,106
1474494486,4,79
1474494496,3,20
1474494506,4,32
1474494516,5,43
1474494526,4,41
1474494536,5,60
1474494546,4,39
1474494556,3,32
1474494566,6,73
1474494576,7,84
1474494586,3,43
1474494596,3,22
1474494606,5,78
1474494616,8,134
1474494626,2,60
1474494636,5,58
1474494646,3,39
1474494656,3,24
1474494666,5,52
1474494676,4,48
1474494686,7,82
1474494696,5,150
1474494706,2,20
1474494716,10,120
1474494726,10,148
1474494736,5,62
1474494746,5,43
1474494756,2,19
1474494766,9,91
1474494776,4,83
1474494786,6,107
1474494796,8,59
1474494806,3,38
1474494817,1,25
1474494827,4,18
1474494837,4,32
1474494847,6,65
1474494857,1,63
1474494867,3,22
1474494877,5,44
1474494887,5,52
1474494897,3,27
1474494907,7,107
1474494917,10,192
1474494927,2,57
1474494937,3,23
1474494947,6,62
1474494957,6,80
1474494967,2,25
1474494977,7,98
1474494987,6,61
1474494997,2,23
1474495007,3,28
1474495017,8,135
1474495027,5,53
1474495037,0,0
1474495047,6,62
1474495057,8,145
1474495067,6,71
1474495077,5,70
1474495087,5,43
1474495097,4,43
1474495107,3,40
1474495117,3,21
1474495127,9,103
1474495137,9,117
1474495147,5,53
1474495157,5,39
1474495167,3,34
1474495177,7,289
1474495187,5,65
1474495197,5,41
1474495207,9,132
1474495217,1,67
1474495227,4,18
1474495237,5,77
1474495247,8,74
1474495257,5,57
1474495267,5,49
1474495277,3,43
1474495287,5,51
1474495297,5,94
1474495307,4,38
1474495317,5,71
1474495327,7,61
1474495337,5,64
1474495347,6,89
1474495357,4,37
1474495367,8,92
1474495377,8,194
1474495387,6,96
1474495397,7,92
1474495407,4,40
1474495417,3,37
1474495427,4,29
1474495437,8,75
1474495447,3,39
1474495457,3,24
1474495467,3,61
1474495477,5,55
1474495487,4,33
1474495497,5,62
1474495507,8,72
1474495517,4,33
1474495527,2,29
1474495537,7,46
1474495547,5,62
1474495557,8,137
1474495567,9,156
1474495577,4,33
1474495587,5,47
1474495597,3,43
1474495607,4,32
1474495617,3,22
1474495627,3,26
1474495637,3,27
1474495647,2,20
1474495657,2,21
1474495667,3,17
1474495677,5,37
1474495687,3,93
1474495697,7,63
1474495707,2,73
1474495717,4,21
1474495727,8,152
1474495737,5,82
1474495747,3,54
1474495757,2,20
1474495767,2,18
1474495777,1,15
1474495787,9,119
1474495797,4,83
1474495807,6,209
1474495817,9,138
1474495827,5,58
1474495837,2,41
1474495847,1,12
1474495857,3,12
1474495867,10,90
1474495877,3,127
1474495887,10,121
1474495898,7,198
1474495908,3,56
1474495918,0,0
1474495928,4,15
1474495938,5,36
1474495948,4,44
1474495958,2,32
1474495968,7,51
1474495978,3,49
1474495988,6,118
1474495998,1,64
1474496008,3,18
1474496018,5,39
1474496028,6,91
1474496038,4,40
1474496048,7,88
1474496058,6,82
1474496068,6,46
1474496078,7,103
1474496088,4,48
1474496098,3,29
1474496108,4,28
1474496118,5,68
1474496128,2,36
1474496138,4,21
1474496148,5,50
1474496158,3,30
1474496168,3,24
1474496178,7,62
1474496188,2,38
1474496198,3,22
1474496208,4,26
1474496218,5,46
1474496228,4,39
